time,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,pid,pitch,roll,yaw
2020-Jan-01 11:03:10,13.0,11.0,0.0,1.0,93.0,0.0,1.0,0.0,0.0,17.03,1,49.76364169072618,49.76364169072618,49.76364169072618
2020-Jan-01 11:03:15,6.666666666666667,7.0,23.333333333333332,0.0,103.0,0.0,0.3333333333333333,0.6666666666666666,0.0,28.49,1,15.305096485780473,15.305096485780473,15.305096485780473
2020-Jan-01 11:03:20,0.0,0.0,0.0,0.0,97.4,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0
2020-Jan-01 11:03:25,19.0,14.6,54.6,0.6,89.4,0.0,0.6,0.4,0.0,60.64200000000001,1,18.581316885503174,18.581316885503174,18.581316885503174
2020-Jan-01 11:03:30,63.8,126.6,127.2,0.6,86.0,0.0,1.0,0.0,0.0,199.262,1,19.57043484006781,19.57043484006781,19.57043484006781
2020-Jan-01 11:03:35,63.2,112.0,113.8,1.0,93.4,0.0,1.0,0.0,0.0,184.398,1,21.594496730494505,21.594496730494505,21.594496730494505
2020-Jan-01 11:03:40,0.0,0.5,18.25,0.0,103.75,0.0,0.0,1.0,0.0,18.2575,1,0.0,0.0,0.0
2020-Jan-01 11:03:45,19.2,18.45,35.325,0.1,100.575,0.0,0.3,0.5,0.2,46.957750000000004,1,25.723420243699973,25.723420243699973,25.723420243699973
2020-Jan-01 11:03:50,38.4,36.4,52.4,0.2,97.4,0.0,0.6,0.0,0.4,75.658,1,31.042060105687504,31.042060105687504,31.042060105687504
2020-Jan-01 11:03:55,22.4,27.4,35.8,0.4,92.2,0.0,0.6,0.2,0.2,52.053999999999995,1,26.421437143705003,26.421437143705003,26.421437143705003
2020-Jan-01 11:04:00,0.0,0.0,0.0,0.0,87.6,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0
2020-Jan-01 11:04:05,0.0,0.0,0.0,0.0,82.4,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0
2020-Jan-01 11:04:10,0.0,0.0,0.0,0.0,78.4,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0
2020-Jan-01 11:04:15,0.0,0.0,0.0,0.0,76.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0
2020-Jan-01 11:04:20,0.0,0.0,0.0,0.0,75.5,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0
2020-Jan-01 11:04:25,2.2,0.0,0.0,0.0,77.8,0.0,0.2,0.4,0.4,2.2,1,90.0,90.0,90.0
2020-Jan-01 11:04:30,0.0,0.0,0.0,0.0,81.2,0.0,0.0,0.4,0.6,0.0,1,0.0,0.0,0.0
2020-Jan-01 11:04:35,0.4,0.0,0.0,0.0,83.8,0.0,0.0,0.8,0.2,0.4,1,90.0,90.0,90.0
